korridor_fra;korridor_til;id2;kvartal;weekday_indicator;time_of_day;reiser;co2_tonn
Lura;Sykehuset;gange;2020-3;Weekday;16:30-20:00;8,660247253900241;0,0
Nærbø;Bjergsted (Stavanger);sykkel;2022-1;Weekday;16:30-20:00;0,0;0,0
Forus;Hinnavågen;buss;2022-4;Weekday;16:30-20:00;7,96902627606317;0,0
Ganddal (Sandnes);Hommersåk;buss;2021-1;Weekday;13:30-16:30;0,0;0,0
Jåsund (Sola);Bjergsted (Stavanger);bil;2021-4;Weekday;13:30-16:30;13,352137124127202;11,851639047466218
Hommersåk;Sykehuset;bil;2023-3;Weekday;13:30-16:30;1,7890984565405428;3,21114522783729
Dusavika (Randaberg);Hundvåg;gange;2020-3;Weekday;05:30-08:30;16,32415550111704;0,0
Lura;Sykehuset;bil;2022-2;Weekday;16:30-20:00;12,987259151536712;8,174211157562905
Bjergsted (Stavanger);Jåsund (Sola);bil;2021-2;Weekday;05:30-08:30;12,831169353990576;13,044220078092682
Nærbø;Paradis (Stavanger);gange;2023-1;Weekday;08:30-13:30;0,0;0,0
Ganddal (Sandnes);Lura;rail;2023-4;Weekday;13:30-16:30;0,05497316010580408;0,0
Ganddal (Sandnes);Dusavika (Randaberg);bil;2019-4;Weekday;13:30-16:30;10,359872506965916;16,89515202082711
Nærbø;Hommersåk;rail;2022-3;Weekday;13:30-16:30;0,29811799550521617;0,0
Sola;Sola;bil;2025-3;Weekday;16:30-20:00;214,6574709282471;0,0
Solborg (Stavanger);Ganddal (Sandnes);gange;2023-3;Weekday;05:30-08:30;0,010810963318198462;0,0
Sykehuset;Klepp;bil;2019-4;Weekday;08:30-13:30;17,921503982483014;32,99808585466454
Jåsund (Sola);Sykehuset;sykkel;2022-4;Weekday;05:30-08:30;6,332849894516263;0,0
Hinnavågen;Sykehuset;bil;2025-2;Weekday;05:30-08:30;156,61498143301588;23,29269754192246
Ganddal (Sandnes);Klepp;gange;2020-3;Weekday;16:30-20:00;33,58862109681893;0,0
Sola;Nærbø;sykkel;2023-2;Weekend;Weekend;0,042546728389370875;0,0
Stavanger sentrum;Sandnes sentrum;sykkel;2019-4;Weekday;16:30-20:00;0,03303151801974599;0,0
Sykehuset;Nærbø;gange;2023-1;Weekday;16:30-20:00;0,0;0,0
Nærbø;Klepp;sykkel;2022-4;Weekday;05:30-08:30;10,045877323726891;0,0
Jåsund (Sola);Dusavika (Randaberg);bil;2019-4;Weekday;08:30-13:30;74,41588491272556;44,30076351419215
Sykehuset;Hommersåk;gange;2024-1;Weekday;20:00-05:30;0,07689863483414586;0,0
Hundvåg;Sandnes sentrum;rail;2023-3;Weekday;20:00-05:30;0,0444389993381487;
Madla;Madla;gange;2022-4;Weekday;13:30-16:30;159,55742131013037;0,0
Rennesøy;Forus;buss;2024-2;Weekday;08:30-13:30;0,5707245352466932;1,231440592579077
Hinnavågen;Solborg (Stavanger);rail;2025-3;Weekday;20:00-05:30;0,41606616955950304;0,0
Sola;Klepp;gange;2025-3;Weekend;Weekend;8,891434374555438;0,0
Hinnavågen;Paradis (Stavanger);buss;2021-4;Weekday;16:30-20:00;1,8452423022656046;0,5090769759446595
Forus;Paradis (Stavanger);gange;2019-2;Weekday;05:30-08:30;10,79625099715795;0,0
Lura;Ganddal (Sandnes);gange;2025-4;Weekday;20:00-05:30;0,6184900195166226;0,0
Nærbø;Sykehuset;buss;2021-2;Weekday;08:30-13:30;0,04443693654929034;0,07297124466170951
Rennesøy;Jåsund (Sola);bil;2019-2;Weekday;08:30-13:30;4,1074209597139815;10,02478499122115
Klepp;Ganddal (Sandnes);rail;2023-3;Weekend;Weekend;0,6863356564447411;0,0
Ganddal (Sandnes);Dusavika (Randaberg);gange;2021-4;Weekday;05:30-08:30;0,0;0,0
Solborg (Stavanger);Rennesøy;gange;2022-2;Weekday;08:30-13:30;0,0;0,0
Stavanger sentrum;Klepp;gange;2022-1;Weekday;05:30-08:30;0,0;0,0
Hinnavågen;Sykehuset;bil;2024-4;Weekday;20:00-05:30;0,0;0,0
Lura;Sykehuset;buss;2025-3;Weekday;05:30-08:30;0,6834518351023544;0,2671140694431128
Nærbø;Rennesøy;bil;2022-4;Weekday;05:30-08:30;0,3339904961412777;2,0762553569877453
Stavanger sentrum;Bjergsted (Stavanger);sykkel;2020-2;Weekday;05:30-08:30;1,2328778579814856;0,0
Stavanger sentrum;Sola;sykkel;2023-2;Weekday;13:30-16:30;3,8530278544154886;0,0
Paradis (Stavanger);Hommersåk;bil;2022-3;Weekday;13:30-16:30;5,12574135611921;12,635645501833794
Sykehuset;Forus;gange;2024-4;Weekday;05:30-08:30;13,145368960174276;0,0
Solborg (Stavanger);Jåsund (Sola);sykkel;2023-2;Weekday;16:30-20:00;11,321822234820871;0,0
Nærbø;Jåsund (Sola);buss;2020-3;Weekday;16:30-20:00;0,0;0,0
Stavanger sentrum;Madla;bil;2022-3;Weekday;16:30-20:00;23,476129138553116;9,93949917229456
Madla;Bjergsted (Stavanger);buss;2026-1;Weekday;16:30-20:00;1,8887307690365205;0,8227728630775678
Sandnes sentrum;Dusavika (Randaberg);buss;2021-1;Weekday;05:30-08:30;0,06224134365763194;0,09833311058800848
Lura;Dusavika (Randaberg);gange;2021-4;Weekday;16:30-20:00;2,81449646311935;0,0
Hundvåg;Madla;bil;2020-1;Weekday;13:30-16:30;8,409109065976502;5,989814894529723
Ganddal (Sandnes);Ganddal (Sandnes);gange;2024-4;Weekday;16:30-20:00;197,36490263208296;0,0
Lura;Stavanger sentrum;sykkel;2020-3;Weekday;16:30-20:00;1,354618812174166;0,0
Jåsund (Sola);Nærbø;gange;2023-4;Weekday;05:30-08:30;0,0;0,0
Lura;Sandnes sentrum;sykkel;2024-1;Weekday;05:30-08:30;11,83117035872847;0,0
Madla;Hundvåg;bil;2024-4;Weekday;05:30-08:30;5,521383451323074;3,663239525982643
Jåsund (Sola);Solborg (Stavanger);bil;2022-4;Weekday;13:30-16:30;96,50148249658558;51,395066322564396
Bjergsted (Stavanger);Sandnes sentrum;buss;2021-4;Weekday;05:30-08:30;0,0;0,0
Hinnavågen;Sola;gange;2023-4;Weekday;08:30-13:30;5,86126718415596;0,0
Nærbø;Bjergsted (Stavanger);sykkel;2021-3;Weekday;05:30-08:30;0,0;0,0
Stavanger sentrum;Hundvåg;gange;2021-2;Weekday;13:30-16:30;41,633309506589804;0,0
Sola;Sykehuset;gange;2023-1;Weekday;13:30-16:30;3,570462256132169;0,0
Rennesøy;Jåsund (Sola);sykkel;2020-2;Weekday;05:30-08:30;0,0;0,0
Dusavika (Randaberg);Nærbø;gange;2021-1;Weekday;16:30-20:00;0,0;0,0
Paradis (Stavanger);Sykehuset;bil;2021-4;Weekday;08:30-13:30;156,7557031336708;28,333308639717238
Sandnes sentrum;Dusavika (Randaberg);sykkel;2020-4;Weekday;08:30-13:30;0,0;0,0
Nærbø;Paradis (Stavanger);buss;2019-3;Weekday;13:30-16:30;0,0;0,0
Forus;Sola;bil;2022-3;Weekday;08:30-13:30;129,22458761284653;0,0
Sandnes sentrum;Hundvåg;rail;2022-2;Weekday;20:00-05:30;0,719131086926188;0,0
Sola;Ganddal (Sandnes);sykkel;2022-2;Weekday;16:30-20:00;3,7389854660563873;0,0
Ganddal (Sandnes);Sandnes sentrum;sykkel;2024-3;Weekday;08:30-13:30;15,741173600211761;0,0
Hundvåg;Jåsund (Sola);sykkel;2025-1;Weekday;08:30-13:30;0,7059140332560216;0,0
Forus;Sykehuset;sykkel;2019-3;Weekday;13:30-16:30;8,639840372421828;0,0
Lura;Bjergsted (Stavanger);bil;2025-2;Weekend;Weekend;4,02995721297145;4,092436660656421
Dusavika (Randaberg);Nærbø;sykkel;2022-4;Weekday;05:30-08:30;0,0;0,0
Stavanger sentrum;Sandnes sentrum;gange;2019-4;Weekday;13:30-16:30;15,485565507827586;0,0
Madla;Bjergsted (Stavanger);gange;2020-2;Weekday;13:30-16:30;5,39306122916091;0,0
Sandnes sentrum;Madla;gange;2020-1;Weekday;05:30-08:30;22,42866476130834;0,0
Madla;Paradis (Stavanger);bil;2019-3;Weekday;05:30-08:30;18,748114161355762;6,99056954127504
Solborg (Stavanger);Lura;sykkel;2020-1;Weekday;05:30-08:30;1,2768258669258894;0,0
Stavanger sentrum;Hommersåk;sykkel;2020-1;Weekday;05:30-08:30;0,0;0,0
Jåsund (Sola);Jåsund (Sola);buss;2025-2;Weekday;16:30-20:00;28,03347828554772;6,829301681634459
Bjergsted (Stavanger);Lura;bil;2026-1;Weekday;08:30-13:30;5,315949090274048;0,0
Sykehuset;Sandnes sentrum;bil;2020-2;Weekday;16:30-20:00;10,497880558168525;11,928505914918933
Stavanger sentrum;Hommersåk;gange;2023-4;Weekday;16:30-20:00;0,0;0,0
Klepp;Hinnavågen;gange;2021-4;Weekday;16:30-20:00;0,07884278878335474;0,0
Paradis (Stavanger);Ganddal (Sandnes);sykkel;2026-1;Weekday;13:30-16:30;0,0;0,0
Sola;Sykehuset;buss;2019-2;Weekday;16:30-20:00;2,119206831609897;1,430761909901819
Dusavika (Randaberg);Sandnes sentrum;gange;2024-3;Weekday;05:30-08:30;0,0;0,0
Ganddal (Sandnes);Sandnes sentrum;buss;2023-1;Weekday;20:00-05:30;0,0;0,0
Hommersåk;Sandnes sentrum;bil;2025-4;Weekday;16:30-20:00;13,663724494511397;13,959593197437094
Madla;Lura;bil;2020-1;Weekday;05:30-08:30;10,50862800959146;5,918372732007532
Ganddal (Sandnes);Stavanger sentrum;sykkel;2026-1;Weekday;13:30-16:30;0,0;0,0
Sykehuset;Sykehuset;buss;2021-4;Weekday;16:30-20:00;5,522813738378787;1,6427097429080764
Madla;Stavanger sentrum;gange;2024-4;Weekday;20:00-05:30;0,05881707484093175;0,0
Stavanger sentrum;Paradis (Stavanger);buss;2026-1;Weekday;16:30-20:00;6,512832250865449;3,3406376457012756
Jåsund (Sola);Ganddal (Sandnes);gange;2023-2;Weekday;08:30-13:30;0,2776348870169498;0,0
Dusavika (Randaberg);Bjergsted (Stavanger);sykkel;2021-3;Weekday;08:30-13:30;4,998566235079512;0,0
Bjergsted (Stavanger);Rennesøy;buss;2026-1;Weekend;Weekend;0,13863208621294912;0,17785539994686764
Stavanger sentrum;Nærbø;buss;2019-4;Weekday;16:30-20:00;0,0;0,0
Klepp;Madla;sykkel;2023-1;Weekday;08:30-13:30;0,041045526348496376;0,0
Sandnes sentrum;Dusavika (Randaberg);buss;2024-4;Weekday;05:30-08:30;0,16932130187089653;0,2437249987371606
Hommersåk;Solborg (Stavanger);sykkel;2026-1;Weekend;Weekend;0,0;0,0
Lura;Sandnes sentrum;gange;2022-1;Weekday;16:30-20:00;119,97941403182844;0,0
Solborg (Stavanger);Rennesøy;sykkel;2025-4;Weekday;13:30-16:30;0,0;0,0
Lura;Sandnes sentrum;sykkel;2021-4;Weekday;05:30-08:30;12,753391246948842;0,0
Sandnes sentrum;Jåsund (Sola);gange;2020-3;Weekday;16:30-20:00;0,9942087431751925;0,0
Sandnes sentrum;Sykehuset;rail;2022-4;Weekday;08:30-13:30;5,976915602265609;0,0
Nærbø;Rennesøy;bil;2020-1;Weekday;08:30-13:30;0,24214841683334673;1,3517740039811548
Hundvåg;Hinnavågen;buss;2025-3;Weekday;08:30-13:30;2,06227123607273;1,0218121669858713
Sandnes sentrum;Jåsund (Sola);bil;2022-2;Weekday;16:30-20:00;11,764887147220362;16,27693103251395
Forus;Madla;gange;2020-3;Weekday;16:30-20:00;22,84886712030093;0,0
Jåsund (Sola);Bjergsted (Stavanger);bil;2022-4;Weekday;16:30-20:00;7,469445097234439;5,414981086221327
Dusavika (Randaberg);Nærbø;gange;2024-4;Weekday;16:30-20:00;0,0;0,0
Hommersåk;Sykehuset;bil;2020-3;Weekday;16:30-20:00;2,0501945369155727;4,498364492173965
Sandnes sentrum;Dusavika (Randaberg);sykkel;2025-1;Weekday;08:30-13:30;0,0;0,0
Sykehuset;Dusavika (Randaberg);sykkel;2022-2;Weekday;13:30-16:30;10,5463884283769;0,0
Rennesøy;Dusavika (Randaberg);bil;2025-3;Weekday;16:30-20:00;6,884137153155859;7,407947415821214
Stavanger sentrum;Nærbø;sykkel;2024-2;Weekday;13:30-16:30;0,0;0,0
Stavanger sentrum;Stavanger sentrum;bil;2019-4;Weekday;08:30-13:30;133,0925667256245;10,870008102969347
Paradis (Stavanger);Rennesøy;bil;2025-2;Weekday;16:30-20:00;1,0234609880649388;2,2137979387691886
Lura;Stavanger sentrum;sykkel;2025-4;Weekday;08:30-13:30;2,017553373839019;0,0
Stavanger sentrum;Nærbø;buss;2023-1;Weekday;08:30-13:30;0,22132633609249341;0,5816795024173667
Paradis (Stavanger);Stavanger sentrum;gange;2023-2;Weekday;13:30-16:30;82,88588475857804;0,0
Stavanger sentrum;Hommersåk;sykkel;2025-4;Weekday;05:30-08:30;0,0;0,0
Ganddal (Sandnes);Ganddal (Sandnes);rail;2023-1;Weekend;Weekend;0,06534172810016105;
Paradis (Stavanger);Sykehuset;buss;2024-4;Weekday;08:30-13:30;8,366389836621648;8,735127553716437
Hundvåg;Stavanger sentrum;gange;2020-3;Weekday;13:30-16:30;19,60405812494637;0,0
Rennesøy;Dusavika (Randaberg);buss;2022-2;Weekday;05:30-08:30;5,4750185640760565;6,55235330373766
Sola;Paradis (Stavanger);buss;2019-3;Weekday;13:30-16:30;4,109143888208229;3,222260978238605
Klepp;Hommersåk;bil;2021-2;Weekday;05:30-08:30;4,828924661314725;9,564963725864809
Forus;Forus;sykkel;2020-3;Weekday;05:30-08:30;22,410976666122437;0,0
Klepp;Klepp;buss;2026-1;Weekend;Weekend;34,03549600445974;16,133208114667507
Lura;Jåsund (Sola);buss;2020-4;Weekday;16:30-20:00;1,373617299853921;1,0472789772584374
Paradis (Stavanger);Klepp;sykkel;2021-2;Weekday;05:30-08:30;0,0;0,0
Rennesøy;Forus;buss;2025-1;Weekday;05:30-08:30;1,327903781710045;2,6890312993236365
Sykehuset;Hinnavågen;rail;2023-2;Weekday;20:00-05:30;0,0270044486356837;
Ganddal (Sandnes);Nærbø;sykkel;2025-3;Weekday;08:30-13:30;1,9644787688808854;0,0
Forus;Madla;bil;2021-2;Weekday;13:30-16:30;73,27095151228754;0,0
Klepp;Ganddal (Sandnes);bil;2025-4;Weekday;13:30-16:30;63,20257516730031;34,84764550539303
Nærbø;Stavanger sentrum;rail;2022-2;Weekday;13:30-16:30;7,7840013255197285;0,0
Rennesøy;Hinnavågen;buss;2019-3;Weekday;13:30-16:30;0,5591521337062176;0,8291148867227465
Hinnavågen;Bjergsted (Stavanger);buss;2024-4;Weekend;Weekend;0,5460990325428964;0,16857926233186446
Ganddal (Sandnes);Jåsund (Sola);buss;2023-4;Weekday;16:30-20:00;0,2602096473864684;0,37857377254606117
Rennesøy;Solborg (Stavanger);gange;2023-3;Weekday;05:30-08:30;0,0;0,0
Hundvåg;Madla;bil;2023-1;Weekday;05:30-08:30;15,282354003796492;10,355660286749192
Bjergsted (Stavanger);Stavanger sentrum;buss;2024-4;Weekday;16:30-20:00;0,9225168023224927;0,11985114512893617
Forus;Hundvåg;gange;2019-3;Weekday;16:30-20:00;8,51669626201628;0,0
Klepp;Ganddal (Sandnes);bil;2022-1;Weekday;08:30-13:30;93,10888547241555;58,82331088605688
Solborg (Stavanger);Klepp;gange;2019-3;Weekday;13:30-16:30;0,0;0,0
Sola;Sola;buss;2023-2;Weekday;13:30-16:30;27,033123676211687;0,0
Hinnavågen;Forus;buss;2020-3;Weekday;05:30-08:30;6,973092989093309;2,1839576627354624
Sandnes sentrum;Jåsund (Sola);buss;2025-3;Weekday;05:30-08:30;1,3920664570087753;1,8374424108632066
Hommersåk;Jåsund (Sola);gange;2020-2;Weekday;05:30-08:30;0,0;0,0
Dusavika (Randaberg);Hommersåk;bil;2022-2;Weekday;05:30-08:30;2,0283978390051085;5,8235207898632115
Sola;Hundvåg;sykkel;2023-4;Weekday;08:30-13:30;0,015820868349965427;0,0
Rennesøy;Bjergsted (Stavanger);buss;2019-3;Weekday;16:30-20:00;0,17934289263445058;0,22014293392370896
Hommersåk;Hinnavågen;sykkel;2021-1;Weekday;08:30-13:30;0,04330018695295984;0,0
Jåsund (Sola);Bjergsted (Stavanger);bil;2024-1;Weekday;13:30-16:30;12,274059780361057;9,488433672160914
Solborg (Stavanger);Klepp;sykkel;2019-3;Weekday;16:30-20:00;0,0;0,0
Solborg (Stavanger);Jåsund (Sola);buss;2019-3;Weekday;08:30-13:30;16,63336629727349;6,524269858080377
Madla;Sykehuset;buss;2024-2;Weekday;16:30-20:00;4,667368927253666;0,8820552176664761
Klepp;Madla;gange;2025-1;Weekend;Weekend;0,032927786607416555;0,0
Jåsund (Sola);Madla;sykkel;2024-3;Weekend;Weekend;3,0098990203182914;0,0
Solborg (Stavanger);Sandnes sentrum;gange;2022-1;Weekday;08:30-13:30;14,568846685892117;0,0
Ganddal (Sandnes);Hommersåk;buss;2024-4;Weekday;13:30-16:30;0,0;0,0
Hundvåg;Sola;sykkel;2021-1;Weekday;13:30-16:30;0,0034140157020400128;0,0
Hommersåk;Lura;gange;2021-2;Weekday;05:30-08:30;5,530503052469483;0,0
Paradis (Stavanger);Jåsund (Sola);sykkel;2025-3;Weekday;05:30-08:30;1,4057534814073587;0,0
Paradis (Stavanger);Hommersåk;bil;2021-3;Weekday;05:30-08:30;2,4339868273093326;6,285328384397839
Klepp;Sykehuset;sykkel;2021-1;Weekday;13:30-16:30;0,0;0,0
Rennesøy;Ganddal (Sandnes);buss;2021-1;Weekday;16:30-20:00;0,0;0,0
Sola;Jåsund (Sola);bil;2024-2;Weekday;05:30-08:30;67,99286087330073;0,0
Dusavika (Randaberg);Hommersåk;buss;2024-3;Weekend;Weekend;0,0;0,0
Klepp;Forus;bil;2021-4;Weekday;13:30-16:30;15,14543767367649;18,310298722777603
Sandnes sentrum;Nærbø;sykkel;2022-3;Weekday;08:30-13:30;0,024492188957063645;0,0
Hommersåk;Klepp;gange;2020-4;Weekday;13:30-16:30;0,0;0,0
Klepp;Sola;buss;2025-1;Weekday;16:30-20:00;0,5054878902280944;0,6093525473947432
Jåsund (Sola);Hommersåk;sykkel;2024-1;Weekday;13:30-16:30;0,0;0,0
Hundvåg;Stavanger sentrum;bil;2024-4;Weekday;13:30-16:30;9,896828524161066;3,2088447833349805
Stavanger sentrum;Hundvåg;gange;2021-1;Weekday;16:30-20:00;20,919973372304863;0,0
Stavanger sentrum;Lura;gange;2021-3;Weekday;16:30-20:00;14,371941904926508;0,0
Dusavika (Randaberg);Solborg (Stavanger);gange;2025-2;Weekday;05:30-08:30;13,210164942557313;0,0
Stavanger sentrum;Lura;bil;2023-2;Weekday;16:30-20:00;11,547419929765276;10,06318406440609
Madla;Hommersåk;gange;2023-3;Weekday;13:30-16:30;0,0;0,0
Hinnavågen;Hommersåk;bil;2021-1;Weekday;08:30-13:30;9,399881447249586;20,20720203579992
Nærbø;Hinnavågen;sykkel;2025-3;Weekday;13:30-16:30;0,0;0,0
Sola;Klepp;sykkel;2025-2;Weekend;Weekend;2,694829565579956;0,0
Ganddal (Sandnes);Hundvåg;rail;2020-4;Weekday;20:00-05:30;0,10907252988136307;
Hundvåg;Hundvåg;buss;2020-1;Weekday;08:30-13:30;6,394445868901002;0,9870175981851799
Lura;Madla;gange;2025-1;Weekend;Weekend;2,8721594782863415;0,0
Paradis (Stavanger);Sandnes sentrum;sykkel;2022-3;Weekday;16:30-20:00;0,17666645917691626;0,0
Dusavika (Randaberg);Stavanger sentrum;gange;2023-2;Weekend;Weekend;27,252753426105823;0,0
Hundvåg;Ganddal (Sandnes);bil;2023-4;Weekday;05:30-08:30;3,672161593264323;5,649739924559879
Solborg (Stavanger);Madla;buss;2025-3;Weekday;08:30-13:30;9,152765395540564;1,7146615202305249
Stavanger sentrum;Lura;buss;2024-3;Weekday;05:30-08:30;0,11325926390140637;0,40133305724693946
Hundvåg;Lura;bil;2020-3;Weekday;16:30-20:00;3,785903879740624;3,8314214646807763
Sandnes sentrum;Hommersåk;buss;2021-2;Weekday;05:30-08:30;3,6640529620159574;2,4814524647757294
Lura;Sandnes sentrum;gange;2024-3;Weekend;Weekend;95,1055833680791;0,0
Rennesøy;Klepp;bil;2025-2;Weekday;08:30-13:30;0,9748527876404853;3,6759212564338832
Sandnes sentrum;Hommersåk;sykkel;2020-1;Weekday;13:30-16:30;10,788338517680168;0,0
Nærbø;Madla;sykkel;2025-4;Weekday;05:30-08:30;0,0;0,0
Sykehuset;Ganddal (Sandnes);bil;2026-1;Weekend;Weekend;9,561015362600546;0,0
Rennesøy;Sola;sykkel;2019-3;Weekday;05:30-08:30;0,0;0,0
Hinnavågen;Sola;sykkel;2025-2;Weekday;08:30-13:30;5,639205704889922;0,0
Sandnes sentrum;Nærbø;sykkel;2025-3;Weekend;Weekend;0,031623548886969964;0,0
Hinnavågen;Nærbø;gange;2022-4;Weekday;13:30-16:30;0,0;0,0
Madla;Stavanger sentrum;sykkel;2025-4;Weekday;16:30-20:00;4,198490177633171;0,0
Hommersåk;Sykehuset;gange;2020-3;Weekday;13:30-16:30;0,0;0,0
Jåsund (Sola);Bjergsted (Stavanger);gange;2022-4;Weekday;13:30-16:30;8,311288051256515;0,0
Stavanger sentrum;Dusavika (Randaberg);sykkel;2025-1;Weekend;Weekend;13,782038279509196;0,0
Ganddal (Sandnes);Lura;sykkel;2023-1;Weekday;20:00-05:30;0,0;0,0
Rennesøy;Dusavika (Randaberg);gange;2025-1;Weekday;08:30-13:30;0,15483802285996087;0,0
Paradis (Stavanger);Nærbø;buss;2025-1;Weekday;16:30-20:00;0,0;0,0
Forus;Hundvåg;buss;2020-4;Weekday;16:30-20:00;4,09799935746218;3,6294960668344864
Nærbø;Sykehuset;gange;2022-3;Weekday;13:30-16:30;0,0;0,0
Bjergsted (Stavanger);Sykehuset;buss;2023-4;Weekday;16:30-20:00;1,334617151366246;0,388323963007528
Stavanger sentrum;Nærbø;bil;2020-2;Weekday;16:30-20:00;7,836853511806399;28,106732084788984
Solborg (Stavanger);Bjergsted (Stavanger);bil;2023-2;Weekend;Weekend;27,263492545910783;4,620546774070562
Lura;Hommersåk;sykkel;2021-4;Weekday;05:30-08:30;0,1368139752030786;0,0
Paradis (Stavanger);Rennesøy;sykkel;2026-1;Weekday;16:30-20:00;0,0;0,0
Nærbø;Sykehuset;sykkel;2026-1;Weekday;05:30-08:30;0,0;0,0
Jåsund (Sola);Forus;sykkel;2026-1;Weekday;13:30-16:30;2,104782193543671;0,0
Sykehuset;Lura;sykkel;2024-2;Weekend;Weekend;2,250134279404262;0,0
Dusavika (Randaberg);Sandnes sentrum;buss;2020-3;Weekday;05:30-08:30;0,008402860457212289;0,013230223962706405
Bjergsted (Stavanger);Hommersåk;sykkel;2021-1;Weekday;05:30-08:30;0,0;0,0
Hundvåg;Paradis (Stavanger);buss;2023-4;Weekday;08:30-13:30;9,462222443018991;2,1977664716700556
Paradis (Stavanger);Klepp;buss;2025-4;Weekday;08:30-13:30;0,0;0,0
Hundvåg;Sola;buss;2020-3;Weekday;05:30-08:30;1,9429823823431258;1,9380694966969516
Bjergsted (Stavanger);Klepp;rail;2021-4;Weekday;13:30-16:30;0,28223765963499037;
Sykehuset;Sandnes sentrum;buss;2019-4;Weekday;16:30-20:00;0,03767402525219757;0,03126777928925164
Paradis (Stavanger);Stavanger sentrum;bil;2024-4;Weekday;20:00-05:30;0,0;0,0
Paradis (Stavanger);Nærbø;gange;2023-2;Weekday;13:30-16:30;0,0;0,0
Stavanger sentrum;Sola;bil;2025-1;Weekday;05:30-08:30;8,597075233522876;7,004958551912765
Bjergsted (Stavanger);Madla;buss;2025-1;Weekend;Weekend;0,8907843863175577;0,4470484875409003
Stavanger sentrum;Paradis (Stavanger);buss;2019-4;Weekday;13:30-16:30;0,5816480423370172;0,4307044719915601
Hundvåg;Klepp;sykkel;2025-3;Weekday;08:30-13:30;0,0;0,0
Sandnes sentrum;Dusavika (Randaberg);gange;2025-1;Weekday;05:30-08:30;0,0;0,0
Klepp;Dusavika (Randaberg);bil;2025-1;Weekend;Weekend;3,3425411932622944;6,914544433601338
Dusavika (Randaberg);Jåsund (Sola);buss;2022-3;Weekday;16:30-20:00;4,73776970666573;3,753345843019161
Forus;Sandnes sentrum;buss;2024-4;Weekday;08:30-13:30;8,081991429178577;9,80589817884429
Sola;Rennesøy;gange;2020-1;Weekday;05:30-08:30;0,0;0,0
Dusavika (Randaberg);Rennesøy;buss;2023-4;Weekday;13:30-16:30;8,449192880142462;9,383405567668222
Forus;Bjergsted (Stavanger);sykkel;2023-1;Weekday;05:30-08:30;0,8663051671608203;0,0
Stavanger sentrum;Rennesøy;buss;2021-3;Weekday;05:30-08:30;0,0;0,0
Hinnavågen;Jåsund (Sola);buss;2021-2;Weekday;05:30-08:30;3,4337077815874784;3,20341269611562
Paradis (Stavanger);Sandnes sentrum;rail;2026-1;Weekday;08:30-13:30;1,9225064386341941;0,0
Bjergsted (Stavanger);Madla;sykkel;2025-2;Weekday;20:00-05:30;0,0;
Madla;Sykehuset;gange;2021-3;Weekday;13:30-16:30;40,98096151579252;0,0
Klepp;Nærbø;bil;2022-1;Weekday;13:30-16:30;320,5585289534646;303,8139220342419
Sandnes sentrum;Hundvåg;gange;2019-3;Weekday;16:30-20:00;0,0;0,0
Sandnes sentrum;Hundvåg;buss;2024-3;Weekend;Weekend;0,032487979394501564;0,04045802217705537
Forus;Hinnavågen;rail;2023-3;Weekend;Weekend;6,310337906017116;0,0
Sandnes sentrum;Klepp;sykkel;2024-1;Weekday;08:30-13:30;8,929103201252426;0,0
Hinnavågen;Jåsund (Sola);sykkel;2020-1;Weekday;13:30-16:30;4,348765527286209;0,0
Rennesøy;Solborg (Stavanger);sykkel;2020-3;Weekday;08:30-13:30;0,0;0,0
Klepp;Hommersåk;bil;2026-1;Weekday;05:30-08:30;1,6224307638317434;0,0
Stavanger sentrum;Madla;gange;2022-3;Weekday;08:30-13:30;37,20626455355516;0,0
Hundvåg;Dusavika (Randaberg);bil;2021-3;Weekday;08:30-13:30;32,85723084167039;23,82199868631592
Hundvåg;Lura;sykkel;2020-2;Weekday;05:30-08:30;0,0;0,0
Paradis (Stavanger);Stavanger sentrum;bil;2025-2;Weekday;05:30-08:30;86,97772085694005;8,216462127289208
Sandnes sentrum;Solborg (Stavanger);gange;2022-4;Weekday;08:30-13:30;16,889857172213418;0,0
Sandnes sentrum;Jåsund (Sola);buss;2019-4;Weekday;16:30-20:00;0,18626884700476048;0,1863591179107838
Forus;Hommersåk;sykkel;2025-1;Weekday;16:30-20:00;0,01740640447883046;0,0
Solborg (Stavanger);Sykehuset;bil;2020-1;Weekday;05:30-08:30;79,51934420408847;20,71358990689907
Hommersåk;Nærbø;bil;2021-4;Weekday;13:30-16:30;7,027117042421969;22,298570593072515
Paradis (Stavanger);Rennesøy;sykkel;2025-3;Weekday;05:30-08:30;0,0;0,0
Nærbø;Hommersåk;buss;2025-4;Weekday;08:30-13:30;0,0;0,0
Rennesøy;Lura;buss;2020-3;Weekday;13:30-16:30;0,2042354542775458;0,4409493238909435
Solborg (Stavanger);Klepp;sykkel;2023-2;Weekend;Weekend;0,0;0,0
Hinnavågen;Madla;bil;2024-2;Weekday;13:30-16:30;44,80653296794048;14,080558464893707
Nærbø;Hinnavågen;bil;2023-1;Weekday;13:30-16:30;3,5802298516399778;8,115022309892131
